"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"42","AC020916.1",-1.04782659223387,1.01808247969228,2.09832891007295,1.55372541014832,0.868739655215695,-1.18920446607171,-1.23699416990422,0.389846998060764,-0.964194610526982,-0.507205567628618,-0.0741113766465076,-0.404656828154693,0.215613702838076,-0.570925172738629,0.403785661678579,-0.553004033801438
"43","SLAMF7",-1.58788205811065,-0.159747821701142,-0.0524966339865945,0.508596421741093,0.336994521397816,-1.5957847772054,-1.57885037914521,0.912764055444336,-1.59126893772269,1.03130484186568,0.351670999716649,0.639555766739909,0.518757060577208,0.999693965486654,0.690358960920484,0.57633401398186
"44","IFNG",-0.998441730496476,1.27059497723279,2.10643035932329,1.96692573777609,0.604072896507273,-0.999634077689188,-1.0008264248819,0.0877865620633564,-0.999634077689188,-0.368882412745004,-0.0827190864943341,-0.28064872048438,-0.257994123822869,-0.472616618510871,-0.157836959635135,-0.416576300453449
"45","AGPAT4",-0.95837285726519,1.03849204418748,1.8124026247128,2.28026104697526,0.978285062234135,-0.996002220986032,-0.934540926908657,-0.271009813297813,-0.983459099745751,-0.525635174475509,-0.276027061793925,-0.334979731623244,-0.219583016212662,-0.312402113390739,-0.16941053125154,-0.128018231158614
"46","TOX4",-1.48192491433292,0.278106286243891,0.644936486506867,1.11603691492678,0.421320816483546,-1.83744870431382,-2.23945440323215,0.746694179045569,-0.655300695932105,0.721568822863173,0.127354149149518,0.327100730799563,0.538153722731686,0.535641187113446,0.411270674010588,0.345944747936359
"47","PECAM1",-1.58365456915591,-0.124870497715577,0.13438290490114,0.597427539425526,0.431041027298379,-1.60042220216097,-1.59268329462017,0.753495508164942,-1.57849529746204,0.881187482588101,-0.0332934251494727,0.838623491113715,0.508430102706354,1.01403872870513,0.486503198007428,0.868289303353439
"48","ZBTB43",-1.18019814672922,0.746072396720895,1.46874879493835,2.10304030992057,1.22569036604147,-1.30367702771961,-1.29067925077326,-0.022096220808807,-1.05671926573883,-0.198865987279263,-0.568002852555804,-0.113080659433306,0.183268654943635,-0.0428926639229783,0.217062875004163,-0.167671322608006
"49","SLC12A7",1.51568640720858,0.0950505557656149,0.579003428235195,0.802766584323281,-0.187255286508307,0.245960591266882,-0.58274365540818,-0.794798274259098,2.77630558307692,-0.539812352205233,-0.80390491433245,-0.655596775994998,-0.638684444430201,-0.403212751104948,-0.637383495848293,-0.771381199784763
"50","FASLG",-1.59279456081418,0.366336076198988,0.453082323750661,0.841438601251227,0.0126782977190907,-1.5967982337781,-1.5901254455049,0.948203213622517,-1.60080190674203,0.322295673595831,0.950872328931799,0.351655941997936,1.01493109635457,0.0353657778479897,0.792059968029506,0.291600847539085
"51","ATP8B4",-1.58221399920001,0.0839181571403055,0.607132578177028,1.32196578717785,0.624799558627619,-1.59172698867341,-1.57813700371141,1.00396013906722,-1.58357299769621,0.486181712015292,0.147791086461672,0.297280921043592,0.600337585696032,0.192638036836248,0.823213339072713,0.146432087965472
"52","NPIPB12",-1.21244933208318,1.29961943941758,1.70873117738853,1.61142758177952,0.679153569320056,-1.30212560807046,-1.37038459164167,0.276494654289949,-1.14869488872334,-0.422220329970284,0.397702711756889,-0.39422585614128,0.346757191022666,-0.423394826651165,0.201948659074018,-0.248339550767825
"53","LRMP",-1.64172846889531,0.372131458489193,0.520461084868789,0.961646640254252,0.645970768728446,-1.66264674953859,-1.64553179264864,0.725840567548229,-1.65694176390861,0.775283776341427,0.26563839339615,0.318884925942672,0.550887674895372,0.455804581062298,0.577510941168633,0.436787962295684
"54","PDCD1",-1.56134553499581,0.745118813388099,0.87885498148767,1.36146810984699,0.855596517470354,-1.6194916950391,-1.67569964974761,0.520286994554038,-1.47800270560042,0.39042723712402,0.254752863689672,0.256691069024448,0.619135466627634,0.0609323302120328,0.10551105291189,0.285764149046094
"55","TNF",-1.27413757799656,1.68725133076941,1.42072632898047,1.50364521842592,0.830422806499789,-1.32744257835434,-1.28400887435911,0.419776877817575,-1.32546831908183,-0.18039794102566,-0.0540453475849788,0.0742815051282129,-0.097479051580213,-0.385720905366767,0.0900755793082981,-0.097479051580213
"56","JAKMIP1",-1.4390014853895,-0.467629338323873,-0.331221476124719,-0.138906429566747,-0.198436852882924,-1.4673396671789,-1.4233952438469,0.899141410937667,-1.469363823021,1.15254548081023,1.03571120560419,0.681301759210808,0.670593974806096,0.845278623979372,0.868536174605107,0.782185686381098
